URL,Number of outlinks
https://www.japscan.ws/lecture-en-ligne/l-histoire-d-une-onee-san-qui-veut-s-occuper-d-un-lyceen/157/,12
https://www.japscan.ws/manga/boku-no-kokoro-no-yabai-yatsu/,182
https://www.japscan.ws/lecture-en-ligne/boku-no-kokoro-no-yabai-yatsu/21.2/,12
https://www.japscan.ws/lecture-en-ligne/boku-no-kokoro-no-yabai-yatsu/21.1/,13
https://www.japscan.ws/manga/youkoso-jitsuryoku-shijou-shugi-no-kyoushitsu-e/,192
https://www.japscan.ws/lecture-en-ligne/youkoso-jitsuryoku-shijou-shugi-no-kyoushitsu-e/45/,12
https://www.japscan.ws/lecture-en-ligne/youkoso-jitsuryoku-shijou-shugi-no-kyoushitsu-e/44/,13
https://www.japscan.ws/lecture-en-ligne/youkoso-jitsuryoku-shijou-shugi-no-kyoushitsu-e/43/,13
https://www.japscan.ws/lecture-en-ligne/youkoso-jitsuryoku-shijou-shugi-no-kyoushitsu-e/42/,13
https://www.japscan.ws/lecture-en-ligne/youkoso-jitsuryoku-shijou-shugi-no-kyoushitsu-e/41/,13
https://www.japscan.ws/lecture-en-ligne/youkoso-jitsuryoku-shijou-shugi-no-kyoushitsu-e/40/,13
https://www.japscan.ws/lecture-en-ligne/youkoso-jitsuryoku-shijou-shugi-no-kyoushitsu-e/39/,13
https://www.japscan.ws/manga/kiss-x-sis/,219
https://www.japscan.ws/lecture-en-ligne/kiss-x-sis/75/,12
https://www.japscan.ws/manga/how-the-count-s-young-lady-tames-the-emperor-s-dog/,142
https://www.japscan.ws/lecture-en-ligne/how-the-count-s-young-lady-tames-the-emperor-s-dog/0/,11
https://www.japscan.ws/manga/ayashimon/,161
https://www.japscan.ws/lecture-en-ligne/martial-peak/811/,13
https://www.japscan.ws/lecture-en-ligne/martial-peak/810/,13
https://www.japscan.ws/lecture-en-ligne/the-constellation-only-like-me/45/,13
https://www.japscan.ws/manga/dragon-quest-retsuden-roto-no-monshou-monshou-o-tsugu-mono-tachi-e/,319
https://www.japscan.ws/lecture-en-ligne/dragon-quest-retsuden-roto-no-monshou-monshou-o-tsugu-mono-tachi-e/169/,12
https://www.japscan.ws/lecture-en-ligne/dragon-quest-retsuden-roto-no-monshou-monshou-o-tsugu-mono-tachi-e/168/,12
